nft_id,open_datetime,close_datetime,duration_days,sent_mcb,sent_eth,sent_usdc,withdrawn_mcb,withdrawn_eth,withdrawn_usdc,lp_delta_mcb,lp_delta_eth,lp_delta_usdc,fees_mcb,fees_eth,fees_usdc,gas_eth,pnl_mcb,pnl_eth,pnl_usdc,investment_opentime_usd_value,pnl_closetime_usd_value,investment_closetime_usd_value,closetime_APR,closetime_daily_PnL,pnl_current_usd_value,investment_current_usd_value,current_APR,current_daily_PnL
581456,2023-04-29 05:04:26+00:00,2023-04-29 15:11:17+00:00,0.4208,-65.80891944710174,0.0,-915.947112,60.21081809580127,0.0,1000.479258,-5.598101351300478,0.0,84.53214600000001,0,0.0,0.2543610000000171,-0.0003818261,-5.598101351300478,-0.0003818261,84.78650700000003,1884.6544062613373,-2.7699971870844,1936.643452624548,-1.2406428855298306,-6.5826929350865,9.57329817367166,-1791.8638298409242,-4.634188724113061,22.75023330245166
569790,2023-04-24 23:55:35+00:00,2023-04-25 14:12:19+00:00,0.5944,-1205.3253339256205,0.0,0.0,1197.8842382569717,0.0613975232910844,0.0,-7.441095668648813,0.0613975232910844,0.0,0,0.0006201770029402,0.0,-0.0003848371277,-7.441095668648813,0.0616328631663247,0.0,18079.880008884305,-0.2677456041364081,18236.57230229464,-0.0090155702164425,-0.4504468441056664,14.3505419750568,-16042.880194550009,-0.5492878930294317,24.142903726542393
