nft_id,open_datetime,close_datetime,duration_days,sent_eth,sent_usdc,withdrawn_eth,withdrawn_usdc,lp_delta_eth,lp_delta_usdc,fees_eth,fees_usdc,gas_eth,pnl_eth,pnl_usdc,investment_opentime_usd_value,pnl_closetime_usd_value,investment_closetime_usd_value,closetime_APR,closetime_daily_PnL,pnl_current_usd_value,investment_current_usd_value,current_APR,current_daily_PnL
489349,2023-04-03 13:27:53+00:00,2023-04-03 15:01:35+00:00,0.0646,-0.4150188519183821,-39200.0,13.338925795985604,15956.572483,12.92390694406722,-23243.427517,0.0154455481349753,16.144172000000253,-0.0003295798,12.939022912402196,-23227.283345,39948.5736533937,2.2738798647842486,39945.08749503759,0.3216358765371139,35.19937871183047,2534.3112735927716,-40026.302534169496,-357.7460344187886,39230.824668618756
586698,2023-05-01 14:06:02+00:00,2023-05-01 15:16:54+00:00,0.0486,-20.9999999972148,-5419.230941,23.94086343079784,0.0,2.9408634335830364,-5419.230941,0.0092529171369619,14.348796,-0.0007261208,2.9493902299199983,-5404.882145,44178.30093585944,24.060451213741544,44073.930935873286,4.099950146772525,495.0710126284269,467.35380277071727,-47230.23093545467,-74.31599672405376,9616.333390343978
