nft_id,open_datetime,close_datetime,duration_days,sent_gmx,sent_eth,sent_usdc,withdrawn_gmx,withdrawn_eth,withdrawn_usdc,lp_delta_gmx,lp_delta_eth,lp_delta_usdc,fees_gmx,fees_eth,fees_usdc,gas_eth,pnl_gmx,pnl_eth,pnl_usdc,investment_opentime_usd_value,pnl_closetime_usd_value,investment_closetime_usd_value,closetime_APR,closetime_daily_PnL,pnl_current_usd_value,investment_current_usd_value,current_APR,current_daily_PnL
359175,2023-02-27 23:10:50+00:00,2023-03-22 18:56:25+00:00,22.8229,0.0,0.0,-504.265375,0.0,0.0,504.265374,0.0,0.0,-9.999999974752427e-07,0.080816194299677,0.0,5.620904999999993,-0.0003523131,0.080816194299677,-0.0003523131,5.620903999999996,504.265375,11.464678451563117,504.265375,0.3636007472067328,0.5023322387410503,10.060101312915663,-504.265375,-0.3190547706859454,0.44078979064517054
350155,2023-02-23 13:32:24+00:00,2023-03-03 17:42:54+00:00,8.1736,-41.88499957940255,-0.7569958403361251,0.0,58.787482943467545,0.0,0.0,16.902483364065,-0.7569958403361251,0.0,0.4546740405499177,0.0181010975986953,0.0,-0.0027911122999999,17.357157404614917,-0.7416858550374298,0.0,4558.783670546405,18.526775623081903,4050.609238421507,0.2042485476222277,2.266660421733618,-271.9131606188039,-4029.3741006153905,3.0135064229162523,-33.26724584256679
