nft_id,open_datetime,close_datetime,duration_days,sent_eth,sent_usdc,sent_usdt,withdrawn_eth,withdrawn_usdc,withdrawn_usdt,lp_delta_eth,lp_delta_usdc,lp_delta_usdt,fees_eth,fees_usdc,fees_usdt,gas_eth,pnl_eth,pnl_usdc,pnl_usdt,investment_opentime_usd_value,pnl_closetime_usd_value,investment_closetime_usd_value,closetime_APR,closetime_daily_PnL,pnl_current_usd_value,investment_current_usd_value,current_APR,current_daily_PnL
489349,2023-04-03 13:27:53+00:00,2023-04-03 15:01:35+00:00,0.0646,-0.4150188519183821,-39200.0,0.0,13.338925795985604,15956.572483,0.0,12.92390694406722,-23243.427517,0.0,0.0154455481349753,16.144172000000253,0.0,-0.0003295798,12.939022912402196,-23227.283345,0.0,39948.5736533937,2.2738798647842486,39945.08749503759,0.3216358765371139,35.19937871183047,577.8016190084345,-39963.54753357092,-81.69116086679458,8944.297507870502
586698,2023-05-01 14:06:02+00:00,2023-05-01 15:16:54+00:00,0.0486,-20.9999999972148,-5419.230941,0.0,23.94086343079784,0.0,0.0,2.9408634335830364,-5419.230941,0.0,0.0092529171369619,14.348796,0.0,-0.0007261208,2.9493902299199983,-5404.882145,0.0,44178.30093585944,24.060451213741544,44073.930935873286,4.099950146772525,495.0710126284269,21.376506104514192,-44054.82093587582,-3.644180484125594,439.8458046196336
573765,2023-04-26 11:33:12+00:00,2023-05-01 14:04:13+00:00,5.1049,-0.5530808046907847,-38500.0,0.0,20.853225439485104,0.0,0.0,20.30014463479432,-38500.0,0.0,0.4464158814502639,827.912187,0.0,-0.0004978994,20.746062616844583,-37672.087813,0.0,39557.08674958136,589.0456287417983,39520.02480485903,1.0657058611957757,115.38827964148138,496.3107288444953,-39517.552533662056,-0.8979853459878769,97.2224194096839
556063,2023-04-20 17:48:31+00:00,2023-05-03 08:20:07+00:00,12.6049,-1.9999999997484783,0.0,-1936.581107,2.998658027423534,0.0,0.0,0.9986580276750556,0.0,-1936.581107,0.0330926370843904,0.0,63.32369,-0.0005815584,1.031169106359446,0.0,-1873.257417,5822.281106511331,51.161927743316255,5669.081106530597,0.2613290498697432,4.058891997819599,23.877193189044874,-5616.161106537253,-0.12311108974621099,1.8942786685372255
